;010200001;1;0;2;1;4;12;5;143;6;9;8;2;9;0;10;3;11;0;12;0;14;21;15;91;17;4;18;12;19;0;20;0;22;0;23;0;25;23;26;0;27;4;28;0;29;0;30;0;32;0;33;4;34;0;35;1;36;3;37;0;38;1;40;32;41;0;42;0;44;1
;010200002;1;0;2;0;4;8;5;127;6;0;8;0;9;2;10;1;11;0;12;0;14;3;15;236;17;9;18;1;19;0;20;0;22;0;23;0;25;39;26;0;27;3;28;0;29;0;30;0;32;0;33;15;34;0;35;0;36;0;37;1;38;0;40;19;41;0;42;0;44;1
;010200003;1;0;2;0;4;9;5;152;6;18;8;0;9;1;10;0;11;0;12;0;14;9;15;121;17;6;18;7;19;1;20;0;22;0;23;0;25;18;26;0;27;8;28;0;29;0;30;1;32;1;33;9;34;0;35;0;36;60;37;3;38;0;40;89;41;0;42;0;44;0
;010200004;1;0;2;0;4;11;5;103;6;11;8;0;9;2;10;3;11;0;12;0;14;9;15;91;17;7;18;1;19;0;20;0;22;0;23;0;25;17;26;0;27;2;28;0;29;0;30;0;32;0;33;11;34;0;35;0;36;56;37;1;38;0;40;104;41;0;42;0;44;1
;010200005;1;0;2;0;4;0;5;7;6;4;8;0;9;0;10;4;11;0;12;0;14;0;15;31;17;0;18;2;19;0;20;0;22;0;23;0;25;1;26;0;27;0;28;0;29;1;30;0;32;0;33;0;34;0;35;0;36;20;37;0;38;1;40;393;41;1;42;0;44;1
;010200006;1;0;2;0;4;1;5;10;6;11;8;0;9;2;10;0;11;0;12;0;14;1;15;62;17;1;18;0;19;1;20;0;22;0;23;0;25;0;26;0;27;0;28;0;29;0;30;0;32;0;33;1;34;0;35;0;36;2;37;0;38;2;40;374;41;1;42;0;44;1
;010200007;1;0;2;0;4;0;5;10;6;4;8;0;9;1;10;0;11;0;12;0;14;2;15;23;17;1;18;0;19;0;20;0;22;0;23;0;25;0;26;0;27;0;28;1;29;0;30;1;32;0;33;0;34;0;35;0;36;1;37;0;38;0;40;387;41;1;42;1;44;0
;010200008;1;0;2;0;4;1;5;3;6;20;8;0;9;0;10;0;11;0;12;0;14;4;15;45;17;0;18;0;19;0;20;0;22;0;23;0;25;3;26;0;27;0;28;0;29;0;30;1;32;0;33;0;34;0;35;0;36;0;37;0;38;0;40;341;41;2;42;0;44;3
;010200009;1;0;2;0;4;2;5;6;6;25;8;0;9;0;10;0;11;0;12;0;14;0;15;48;17;0;18;1;19;1;20;0;22;0;23;0;25;0;26;0;27;0;28;0;29;0;30;1;32;0;33;0;34;0;35;0;36;0;37;0;38;0;40;566;41;0;42;0;44;0
;010200010;1;0;2;0;4;0;5;1;6;7;8;0;9;0;10;0;11;0;12;0;14;1;15;2;17;0;18;0;19;0;20;0;22;0;23;0;25;0;26;0;27;1;28;0;29;0;30;0;32;0;33;0;34;0;35;0;36;0;37;0;38;0;40;133;41;0;42;1;44;0
