region_id;region_name;municipality_id;municipality_name;municipality_region_code;municipality_region_name;section;location_id;location_name;address
01;БЛАГОЕВГРАД;01;БАНСКО;;;001;02676;ГР.БАНСКО;"СОУ ""НЕОФИТ РИЛСКИ"", УЛ.""ТОДОР АЛЕКСАНДРОВ"" №13"
01;БЛАГОЕВГРАД;01;БАНСКО;;;002;02676;ГР.БАНСКО;"ПЛТГ""Н.ВАПЦАРОВ"" (ГОРСКИ ТЕХНИКУМ), УЛ.""БЪЛГАРИЯ"" №31"
01;БЛАГОЕВГРАД;01;БАНСКО;;;003;02676;ГР.БАНСКО;"НАЧАЛНО УЧИЛИЩЕ ""СВ. ПАИСИЙ ХИЛИНДАРСКИ"",  УЛ.""ПИРИН"" №16"
01;БЛАГОЕВГРАД;01;БАНСКО;;;004;02676;ГР.БАНСКО;"ПЛТГ""Н.ВАПЦАРОВ"" (ГОРСКИ ТЕХНИКУМ), УЛ.""БЪЛГАРИЯ"" №31"
01;БЛАГОЕВГРАД;01;БАНСКО;;;005;02676;ГР.БАНСКО;"ПЛТГ""Н.ВАПЦАРОВ"" (ГОРСКИ ТЕХНИКУМ), УЛ.""БЪЛГАРИЯ"" №31"
01;БЛАГОЕВГРАД;01;БАНСКО;;;006;02676;ГР.БАНСКО;"НАЧАЛНО УЧИЛИЩЕ ""СВ. ПАИСИЙ ХИЛИНДАРСКИ"",  УЛ.""ПИРИН"" №16"
01;БЛАГОЕВГРАД;01;БАНСКО;;;007;02676;ГР.БАНСКО;"КЛУБ НА ПЕНСИОНЕРА, ул.""ЦАР СИМЕОН I""  №54"
01;БЛАГОЕВГРАД;01;БАНСКО;;;008;02676;ГР.БАНСКО;"НАЧАЛНО УЧИЛИЩЕ ""СВ. ПАИСИЙ ХИЛИНДАРСКИ"",  УЛ.""ПИРИН"" №16"
01;БЛАГОЕВГРАД;01;БАНСКО;;;009;02676;ГР.БАНСКО;"ЧИТАЛИЩЕ ""НИКОЛА ВАПЦАРОВ"", ПЛ. ""НИКОЛА ВАПЦАРОВ"""
01;БЛАГОЕВГРАД;01;БАНСКО;;;010;02676;ГР.БАНСКО;"СОУ ""НЕОФИТ РИЛСКИ"", УЛ.""ТОДОР АЛЕКСАНДРОВ"" №13"
01;БЛАГОЕВГРАД;01;БАНСКО;;;011;21498;ГР.ДОБРИНИЩЕ;"ЧИТАЛИЩЕ ""ДИМИТЪР БЛАГОЕВ 1925"""
01;БЛАГОЕВГРАД;01;БАНСКО;;;012;21498;ГР.ДОБРИНИЩЕ;"ОСНОВНО УЧИЛИЩЕ ""СВ. КЛИМЕНТ ОХРИДСКИ"", УЛ. ""ИВ. ГАЛЧЕВ"" №21"
01;БЛАГОЕВГРАД;01;БАНСКО;;;013;21498;ГР.ДОБРИНИЩЕ;"ОСНОВНО УЧИЛИЩЕ ""СВ. КЛИМЕНТ ОХРИДСКИ"", УЛ. ""ИВ. ГАЛЧЕВ"" №21"
01;БЛАГОЕВГРАД;01;БАНСКО;;;014;17381;С.ГОСТУН;РЕСТОРАНТА
01;БЛАГОЕВГРАД;01;БАНСКО;;;015;54136;С.ОСЕНОВО;КЛУБ НА ПЕНСИОНЕРА
01;БЛАГОЕВГРАД;01;БАНСКО;;;016;53059;С.ОБИДИМ;КЛУБ НА ПЕНСИОНЕРА
01;БЛАГОЕВГРАД;01;БАНСКО;;;017;39614;С.КРЕМЕН;КЛУБ НА ПЕНСИОНЕРА
01;БЛАГОЕВГРАД;01;БАНСКО;;;018;47857;С.МЕСТА;КЛУБ НА ПЕНСИОНЕРА
01;БЛАГОЕВГРАД;01;БАНСКО;;;019;76090;С.ФИЛИПОВО;КЛУБ НА ПЕНСИОНЕРА
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;001;03504;ГР.БЕЛИЦА;"СЛАДКАРНИЦА ""ДОЛНИ КРАЙ"" /ЦАЦАТА/, УЛ.""ВЛАДИМИР ПОПТОМОВ"" №40"
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;002;03504;ГР.БЕЛИЦА;"РЕСТОРАНТ ""ОРИЩЕТО"", УЛ.""ВЛАДИМИР ПОПТОМОВ"" №52"
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;003;03504;ГР.БЕЛИЦА;"КЛУБ НА ПЕНСИОНЕРА, УЛ.""ГЕОРГИ АНДРЕЙЧИН"" №11"
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;004;03504;ГР.БЕЛИЦА;"СОЦИАЛЕН ПАТРОНАЖ, УЛ.""ВЛАДИМИР ПОПТОМОВ"""
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;005;20064;С.ДАГОНОВО;УЧИЛИЩЕ
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;006;39270;С.КРАИЩЕ;"ДЕТСКА ГРАДИНА, УЛ.""ЕДИНАДЕСЕТА"" №18"
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;007;39270;С.КРАИЩЕ;"МАГ.БИМБ.МАХАЛА-БАРАКИТЕ, УЛ. ""ДВАДЕСЕТ И ПЪРВА"" № 4"
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;008;39270;С.КРАИЩЕ;"ДЕТСКА ГРАДИНА, УЛ.""ЕДИНАДЕСЕТА"" №18"
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;009;77596;С.ГОРНО КРАИЩЕ;УЧИЛИЩЕ
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;010;77596;С.ГОРНО КРАИЩЕ;УЧИЛИЩЕ
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;011;44762;С.ЛЮТОВО;КМЕТСТВО
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;012;02107;С.БАБЯК;УЧИЛИЩЕ
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;013;15638;С.ГЪЛЪБОВО;УЧИЛИЩЕ
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;014;40453;С.КУЗЬОВО;УЧИЛИЩЕ
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;015;59330;С.ПАЛАТИК;УЧИЛИЩЕ
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;016;80649;С.ЧЕРЕШОВО;УЧИЛИЩЕ
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;017;53998;С.ОРЦЕВО;УЧИЛИЩЕ
01;БЛАГОЕВГРАД;02;БЕЛИЦА;;;018;14521;С.ЗЛАТАРИЦА;КМЕТСТВО
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;001;04279;ГР.БЛАГОЕВГРАД;"МЛАДЕЖКИ ДОМ УЛ.""БИСТРИЦА"" №001"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;002;04279;ГР.БЛАГОЕВГРАД;"МЛАДЕЖКИ ДОМ УЛ.""БИСТРИЦА"" №001"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;003;04279;ГР.БЛАГОЕВГРАД;"СОУИЧЕ""КЛИМЕНТ ОХРИДСКИ"",УЛ.""БРЕГАЛНИЦА"" №002"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;004;04279;ГР.БЛАГОЕВГРАД;"СОУИЧЕ""КЛИМЕНТ ОХРИДСКИ"",УЛ.""БРЕГАЛНИЦА"" №002"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;005;04279;ГР.БЛАГОЕВГРАД;"СОУИЧЕ""КЛИМЕНТ ОХРИДСКИ"",УЛ.""БРЕГАЛНИЦА"" №002"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;006;04279;ГР.БЛАГОЕВГРАД;"ЦДГ №11, УЛ.""ЛАЛЕ"" №011"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;007;04279;ГР.БЛАГОЕВГРАД;"ЦДГ №11, УЛ.""ЛАЛЕ"" №011"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;008;04279;ГР.БЛАГОЕВГРАД;"ОСН.ПОМОЩНО У-ЩЕ ""ОТЕЦ ПАИСИЙ"", УЛ.""СВОБОДА"" №3"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;009;04279;ГР.БЛАГОЕВГРАД;"ОСН.ПОМОЩНО У-ЩЕ ""ОТЕЦ ПАИСИЙ"", УЛ.""СВОБОДА"" №3"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;010;04279;ГР.БЛАГОЕВГРАД;"ОСН.ПОМОЩНО У-ЩЕ ""ОТЕЦ ПАИСИЙ"", УЛ.""СВОБОДА"" №3"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;011;04279;ГР.БЛАГОЕВГРАД;"V-то СОУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;012;04279;ГР.БЛАГОЕВГРАД;"V-то СОУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;013;04279;ГР.БЛАГОЕВГРАД;"V-то СОУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;014;04279;ГР.БЛАГОЕВГРАД;"V-то СОУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;015;04279;ГР.БЛАГОЕВГРАД;"V-то СОУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;016;04279;ГР.БЛАГОЕВГРАД;"НХГ""СВ.СВ. КИРИЛ И МЕТОДИЙ"", УЛ.""ЦАНКО ЦЕРКОВСКИ"" №002"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;017;04279;ГР.БЛАГОЕВГРАД;"ЧИТАЛИЩЕ""НИКОЛА ВАПЦАРОВ"", ПЛ.""МАКЕДОНИЯ"" №1"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;018;04279;ГР.БЛАГОЕВГРАД;"НХГ""СВ.СВ.КИРИЛ И МЕТОДИЙ"", УЛ.""ЦАНКО ЦЕРКОВСКИ"" №002"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;019;04279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;020;04279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;021;04279;ГР.БЛАГОЕВГРАД;"ЦДГ №8, УЛ.""ГРИГОР ПЪРЛИЧЕВ"" №005"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;022;04279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;023;04279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;024;04279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;025;04279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;026;04279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;027;04279;ГР.БЛАГОЕВГРАД;"УЧЕБЕН КОРПУС НА ЮЗУ""НЕОФИТ РИЛСКИ""/ТРЕТИ КОРПУС/-СТУДЕНТСКИ СТОЛ"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;028;04279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;029;04279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;030;04279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;031;04279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;032;04279;ГР.БЛАГОЕВГРАД;"ДНЕВЕН ЦЕНТЪР""ЗОРНИЦА"", УЛ.""СКАПТОПАРА"" №26"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;033;04279;ГР.БЛАГОЕВГРАД;"БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ""ИВАН МИХАЙЛОВ"" №62"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;034;04279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;035;04279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;036;04279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;037;04279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;038;04279;ГР.БЛАГОЕВГРАД;"ЦДГ №12, УЛ.""ТОДОР АЛЕКСАНДРОВ"" №047"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;039;04279;ГР.БЛАГОЕВГРАД;"ЦДГ №12, УЛ.""ТОДОР АЛЕКСАНДРОВ"" №047"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;040;04279;ГР.БЛАГОЕВГРАД;"VІІ-мо СОУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;041;04279;ГР.БЛАГОЕВГРАД;"VІІ-мо СОУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;042;04279;ГР.БЛАГОЕВГРАД;"VІІ-мо СОУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;043;04279;ГР.БЛАГОЕВГРАД;"VІІ-мо СОУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;044;04279;ГР.БЛАГОЕВГРАД;"ЕЗИКОВА ГИМНАЗИЯ""АКАД. Л.СТОЯНОВ"", УЛ.""МАРИЦА"" №4 "
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;045;04279;ГР.БЛАГОЕВГРАД;"ЕЗИКОВА ГИМНАЗИЯ""АКАД. Л.СТОЯНОВ"", УЛ.""МАРИЦА"" №4 "
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;046;04279;ГР.БЛАГОЕВГРАД;"ОДЗ №2, УЛ.""МАРИЦА"" №006, УЛ.""МАРИЦА"" №6"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;047;04279;ГР.БЛАГОЕВГРАД;"БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ""ИВАН МИХАЙЛОВ"" №62"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;048;04279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;049;04279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;050;04279;ГР.БЛАГОЕВГРАД;"ЦДГ №10, УЛ.""СТОИМЕН КАЛЕНДЕРСКИ"" №015"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;051;04279;ГР.БЛАГОЕВГРАД;"ОДЗ №2, УЛ.""МАРИЦА"" №006"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;052;04279;ГР.БЛАГОЕВГРАД;"ЦДГ №4, УЛ.""МЕНЧА КЪРНИЧЕВА"" №039"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;053;04279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;054;04279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;055;04279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;056;04279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;057;04279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;058;04279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;059;04279;ГР.БЛАГОЕВГРАД;"ОДЗ №3, УЛ.""ОСВОБОЖДЕНИЕ"" №009"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;060;04279;ГР.БЛАГОЕВГРАД;"ОДЗ №3, УЛ.""ОСВОБОЖДЕНИЕ"" №009"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;061;04279;ГР.БЛАГОЕВГРАД;"ОДЗ №3, УЛ.""ОСВОБОЖДЕНИЕ"" №009"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;062;04279;ГР.БЛАГОЕВГРАД;"ОДЗ №4, УЛ.""ЯНЕ САНДАНСКИ"" №005"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;063;04279;ГР.БЛАГОЕВГРАД;"ОДЗ №4, УЛ.""ЯНЕ САНДАНСКИ"" №005"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;064;04279;ГР.БЛАГОЕВГРАД;"ОДЗ №4, УЛ.""ЯНЕ САНДАНСКИ"" №005"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;065;04279;ГР.БЛАГОЕВГРАД;"СОУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;066;04279;ГР.БЛАГОЕВГРАД;"СОУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;067;04279;ГР.БЛАГОЕВГРАД;"СОУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;068;04279;ГР.БЛАГОЕВГРАД;"СОУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;069;04279;ГР.БЛАГОЕВГРАД;"СОУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;070;04279;ГР.БЛАГОЕВГРАД;"СОУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001"
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;071;04279;ГР.БЛАГОЕВГРАД;"ІХ-то ОСН.У-ЩЕ""ПЕЙО ЯВОРОВ"" , ЖК""АЛЕН МАК"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;072;04279;ГР.БЛАГОЕВГРАД;"ІХ-то ОСН.У-ЩЕ""ПЕЙО ЯВОРОВ"" , ЖК""АЛЕН МАК"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;073;04279;ГР.БЛАГОЕВГРАД;"ІХ-то ОСН.У-ЩЕ""ПЕЙО ЯВОРОВ"" , ЖК""АЛЕН МАК"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;074;04279;ГР.БЛАГОЕВГРАД;"ІХ-то ОСН.У-ЩЕ""ПЕЙО ЯВОРОВ"" , ЖК""АЛЕН МАК"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;075;04279;ГР.БЛАГОЕВГРАД;"ІХ-то ОСН.У-ЩЕ""ПЕЙО ЯВОРОВ"" , ЖК""АЛЕН МАК"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;076;04279;ГР.БЛАГОЕВГРАД;"ХІ-то ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;077;04279;ГР.БЛАГОЕВГРАД;"ХІ-то ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;078;04279;ГР.БЛАГОЕВГРАД;"ХІ-то ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;079;04279;ГР.БЛАГОЕВГРАД;"ХІ-то ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;080;04279;ГР.БЛАГОЕВГРАД;"ХІ-то ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;081;04279;ГР.БЛАГОЕВГРАД;"ХІ-то ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;082;04279;ГР.БЛАГОЕВГРАД;"ХІ-то ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;083;04279;ГР.БЛАГОЕВГРАД;"ХІ-то ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;084;04279;ГР.БЛАГОЕВГРАД;"VІІІ-мо СОУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;085;04279;ГР.БЛАГОЕВГРАД;"VІІІ-мо СОУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;086;04279;ГР.БЛАГОЕВГРАД;"VІІІ-мо СОУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;087;04279;ГР.БЛАГОЕВГРАД;"VІІІ-мо СОУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;088;04279;ГР.БЛАГОЕВГРАД;"VІІІ-мо СОУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;089;04279;ГР.БЛАГОЕВГРАД;"VІІІ-мо СОУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;090;04279;ГР.БЛАГОЕВГРАД;"VІІІ-мо СОУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;091;04279;ГР.БЛАГОЕВГРАД;"VІІІ-мо СОУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО"""
01;БЛАГОЕВГРАД;03;БЛАГОЕВГРАД;;;092;04279;ГР.БЛАГОЕВГРАД;"VІІІ-мо СОУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО"""
