region_id;region_name;municipality_id;municipality_name;municipality_region_code;municipality_region_name;section;location_id;location_name;address;section_id;lat;lng
1;БЛАГОЕВГРАД;1;БАНСКО;;;1;2676;ГР.БАНСКО;"СОУ ""НЕОФИТ РИЛСКИ"", УЛ.""ТОДОР АЛЕКСАНДРОВ"" №9Б";101001;41.8394697;23.4888395
1;БЛАГОЕВГРАД;1;БАНСКО;;;2;2676;ГР.БАНСКО;"ПЛТГ""Н.ВАПЦАРОВ"" (ГОРСКИ ТЕХНИКУМ), УЛ.""БЪЛГАРИЯ"" №31";101002;41.8383875;23.4919169
1;БЛАГОЕВГРАД;1;БАНСКО;;;3;2676;ГР.БАНСКО;"ПЛТГ""Н.ВАПЦАРОВ"" (ГОРСКИ ТЕХНИКУМ), УЛ.""БЪЛГАРИЯ"" №31";101003;41.8383875;23.4919169
1;БЛАГОЕВГРАД;1;БАНСКО;;;4;2676;ГР.БАНСКО;"КЛУБ НА ПЕНСИОНЕРА, ул.""ЦАР СИМЕОН I"" №54";101004;41.8386587;23.4883325
1;БЛАГОЕВГРАД;1;БАНСКО;;;5;2676;ГР.БАНСКО;"ЧИТАЛИЩЕ ""НИКОЛА ВАПЦАРОВ"", ПЛ. ""НИКОЛА ВАПЦАРОВ"" №14";101005;41.8383952;23.488206
1;БЛАГОЕВГРАД;1;БАНСКО;;;6;2676;ГР.БАНСКО;"НАЧАЛНО УЧИЛИЩЕ ""ПАИСИЙ ХИЛИНДАРСКИ"",  ПЛ.""ВЪЗРАЖДАНЕ"" №3";101006;41.8404241;23.485653
1;БЛАГОЕВГРАД;1;БАНСКО;;;7;2676;ГР.БАНСКО;"НАЧАЛНО УЧИЛИЩЕ ""ПАИСИЙ ХИЛИНДАРСКИ"", ПЛ.""ВЪЗРАЖДАНЕ"" №3";101007;41.8404241;23.485653
1;БЛАГОЕВГРАД;1;БАНСКО;;;8;2676;ГР.БАНСКО;"ПЛТГ""Н.ВАПЦАРОВ"" (ГОРСКИ ТЕХНИКУМ), УЛ.""БЪЛГАРИЯ"" №31";101008;41.8383875;23.4919169
1;БЛАГОЕВГРАД;1;БАНСКО;;;9;2676;ГР.БАНСКО;"ПЛТГ""Н.ВАПЦАРОВ"" (ГОРСКИ ТЕХНИКУМ), УЛ.""БЪЛГАРИЯ"" №31";101009;41.8383875;23.4919169
1;БЛАГОЕВГРАД;1;БАНСКО;;;10;2676;ГР.БАНСКО;"НАЧАЛНО УЧИЛИЩЕ ""ПАИСИЙ ХИЛИНДАРСКИ"", ПЛ.""ВЪЗРАЖДАНЕ"" №3";101010;41.8404241;23.485653
1;БЛАГОЕВГРАД;1;БАНСКО;;;11;2676;ГР.БАНСКО;"СОУ ""НЕОФИТ РИЛСКИ"", УЛ. ""ТОДОР АЛЕКСАНДРОВ"" № 9Б";101011;41.8394697;23.4888395
1;БЛАГОЕВГРАД;1;БАНСКО;;;12;2676;ГР.БАНСКО;"СОУ ""НЕОФИТ РИЛСКИ"", УЛ. ""ТОДОР АЛЕКСАНДРОВ"" № 9Б";101012;41.8394697;23.4888395
1;БЛАГОЕВГРАД;1;БАНСКО;;;13;2676;ГР.БАНСКО;"НАЧАЛНО УЧИЛИЩЕ ""ПАИСИЙ ХИЛИНДАРСКИ"", ПЛ. ""ВЪЗРАЖДАНЕ"" №3";101013;41.8404241;23.485653
1;БЛАГОЕВГРАД;1;БАНСКО;;;14;21498;ГР.ДОБРИНИЩЕ;"ЧИТАЛИЩЕ ""ДИМИТЪР БЛАГОЕВ 1925"", ПЛ. ""НЕЗАВИСИМОСТ"" № 2";101014;41.821304;23.5636865
1;БЛАГОЕВГРАД;1;БАНСКО;;;15;21498;ГР.ДОБРИНИЩЕ;"ОСНОВНО УЧИЛИЩЕ ""СВ. КЛИМЕНТ ОХРИДСКИ"", УЛ. ""ИВ. ГАЛЧЕВ"" №21";101015;41.8201945;23.5592856
1;БЛАГОЕВГРАД;1;БАНСКО;;;16;21498;ГР.ДОБРИНИЩЕ;"ОСНОВНО УЧИЛИЩЕ ""СВ. КЛИМЕНТ ОХРИДСКИ"", УЛ. ""ИВ. ГАЛЧЕВ"" №21";101016;41.8201945;23.5592856
1;БЛАГОЕВГРАД;1;БАНСКО;;;17;21498;ГР.ДОБРИНИЩЕ;"КЛУБ НА ПЕНСИОНЕРА, УЛ. ""ТЪРГОВСКА"" № 16";101017;41.8210758;23.5640637
1;БЛАГОЕВГРАД;1;БАНСКО;;;18;17381;С.ГОСТУН;КЛУБ НА ПЕНСИОНЕРА;101018;41.7973236;23.6904144
1;БЛАГОЕВГРАД;1;БАНСКО;;;19;54136;С.ОСЕНОВО;КЛУБ НА ПЕНСИОНЕРА;101019;41.778439;23.7255262
1;БЛАГОЕВГРАД;1;БАНСКО;;;20;53059;С.ОБИДИМ;КЛУБ НА ПЕНСИОНЕРА;101020;41.787535;23.6406848
1;БЛАГОЕВГРАД;1;БАНСКО;;;21;39614;С.КРЕМЕН;КЛУБ НА ПЕНСИОНЕРА;101021;41.7449665;23.6384692
1;БЛАГОЕВГРАД;1;БАНСКО;;;22;47857;С.МЕСТА;КЛУБ НА ПЕНСИОНЕРА;101022;41.7614369;23.6728684
1;БЛАГОЕВГРАД;1;БАНСКО;;;23;76090;С.ФИЛИПОВО;КЛУБ НА ПЕНСИОНЕРА;101023;41.7638712;23.6827936
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;1;3504;ГР.БЕЛИЦА;"ГИМНАЗИЯ ""Н.Й. ВАПЦАРОВ"" , УЛ.""ДИМО ХАДЖИДИМОВ"" ";102001;41.9471232;23.558951
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;2;3504;ГР.БЕЛИЦА;"ГИМНАЗИЯ ""Н.Й. ВАПЦАРОВ"" , УЛ.""ДИМО ХАДЖИДИМОВ"" ";102002;41.9471232;23.558951
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;3;3504;ГР.БЕЛИЦА;"КЛУБ НА ПЕНСИОНЕРА, УЛ.""ГЕОРГИ АНДРЕЙЧИН"" № 11";102003;41.9494431;23.5584862
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;4;3504;ГР.БЕЛИЦА;"СОЦИАЛЕН ПАТРОНАЖ, УЛ.""ВЛАДИМИР ПОПТОМОВ""";102004;41.948201;23.5627182
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;5;20064;С.ДАГОНОВО;УЧИЛИЩЕ;102005;41.9554654;23.5951133
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;6;39270;С.КРАИЩЕ;"ДЕТСКА ГРАДИНА, УЛ.""ЕДИНАДЕСЕТА"" №18";102006;41.9216553;23.5883342
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;7;39270;С.КРАИЩЕ;"МАГ.БИМБ.МАХАЛА-БАРАКИТЕ, УЛ. ""ДВАДЕСЕТ И ПЪРВА"" № 4";102007;41.9216553;23.5883342
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;8;39270;С.КРАИЩЕ;"ДЕТСКА ГРАДИНА, УЛ.""ЕДИНАДЕСЕТА"" №18";102008;41.9216553;23.5883342
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;9;77596;С.ГОРНО КРАИЩЕ;УЧИЛИЩЕ;102009;41.9024846;23.5916839
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;10;77596;С.ГОРНО КРАИЩЕ;УЧИЛИЩЕ;102010;41.9024846;23.5916839
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;11;44762;С.ЛЮТОВО;КМЕТСТВО;102011;41.9472039;23.6342345
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;12;2107;С.БАБЯК;УЧИЛИЩЕ;102012;41.9537502;23.6813994
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;13;15638;С.ГЪЛЪБОВО;УЧИЛИЩЕ;102013;41.9468661;23.559505
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;14;40453;С.КУЗЬОВО;УЧИЛИЩЕ;102014;41.9537502;23.6813994
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;15;59330;С.ПАЛАТИК;УЧИЛИЩЕ;102015;41.8676599;23.6216785
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;16;80649;С.ЧЕРЕШОВО;УЧИЛИЩЕ;102016;41.9537502;23.6813994
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;17;53998;С.ОРЦЕВО;КМЕТСТВО;102017;41.956331;23.6817548
1;БЛАГОЕВГРАД;2;БЕЛИЦА;;;18;14521;С.ЗЛАТАРИЦА;КМЕТСТВО;102018;41.9221114;23.7557994
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;1;4279;ГР.БЛАГОЕВГРАД;"ЦЕНТЪР ЗА ЛИЧНОСТНО И ТВОРЧЕСКО РАЗВИТИЕ НА ДЕЦАТА, УЛ.""БИСТРИЦА"" №001";103001;42.0211974;23.1033741
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;2;4279;ГР.БЛАГОЕВГРАД;"ЦЕНТЪР ЗА ЛИЧНОСТНО И ТВОРЧЕСКО РАЗВИТИЕ НА ДЕЦАТА, УЛ.""БИСТРИЦА"" №001";103002;42.0211974;23.1033741
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;3;4279;ГР.БЛАГОЕВГРАД;"СУИЧЕ""КЛИМЕНТ ОХРИДСКИ"",УЛ.""БРЕГАЛНИЦА"" №002";103003;42.01758;23.10069
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;4;4279;ГР.БЛАГОЕВГРАД;"СУИЧЕ""КЛИМЕНТ ОХРИДСКИ"",УЛ.""БРЕГАЛНИЦА"" №002";103004;42.01758;23.10069
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;5;4279;ГР.БЛАГОЕВГРАД;"СУИЧЕ""КЛИМЕНТ ОХРИДСКИ"",УЛ.""БРЕГАЛНИЦА"" №002";103005;42.01758;23.10069
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;6;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №11 ""ЗДРАВЕЦ"", УЛ.""ЛАЛЕ"" №011";103006;42.0130022;23.1023941
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;7;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №11 ""ЗДРАВЕЦ"", УЛ.""ЛАЛЕ"" №011";103007;42.0130022;23.1023941
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;8;4279;ГР.БЛАГОЕВГРАД;"ПОМОЩНО У-ЩЕ ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ"", УЛ.""СВОБОДА"" №3";103008;42.0078472;23.1028938
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;9;4279;ГР.БЛАГОЕВГРАД;"ПОМОЩНО У-ЩЕ ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ"", УЛ.""СВОБОДА"" №3";103009;42.0078472;23.1028938
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;10;4279;ГР.БЛАГОЕВГРАД;"ПОМОЩНО У-ЩЕ ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ"", УЛ.""СВОБОДА"" №3";103010;42.0078472;23.1028938
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;11;4279;ГР.БЛАГОЕВГРАД;"V-то СУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16";103011;42.0249085;23.1040541
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;12;4279;ГР.БЛАГОЕВГРАД;"V-то СУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16";103012;42.0249085;23.1040541
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;13;4279;ГР.БЛАГОЕВГРАД;"V-то СУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16";103013;42.0249085;23.1040541
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;14;4279;ГР.БЛАГОЕВГРАД;"V-то СУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16";103014;42.0249085;23.1040541
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;15;4279;ГР.БЛАГОЕВГРАД;"V-то СУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16";103015;42.0249085;23.1040541
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;16;4279;ГР.БЛАГОЕВГРАД;"ПХГ""СВ.СВ. КИРИЛ И МЕТОДИЙ"", УЛ.""ЦАНКО ЦЕРКОВСКИ"" №002";103016;42.0208569;23.0943385
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;17;4279;ГР.БЛАГОЕВГРАД;"ЧИТАЛИЩЕ""НИКОЛА ВАПЦАРОВ"", ПЛ.""МАКЕДОНИЯ"" №1";103017;42.0220001;23.1014384
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;18;4279;ГР.БЛАГОЕВГРАД;"ПХГ""СВ.СВ.КИРИЛ И МЕТОДИЙ"", УЛ.""ЦАНКО ЦЕРКОВСКИ"" №002";103018;42.0208569;23.0943385
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;19;4279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2";103019;42.0228841;23.0981846
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;20;4279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2";103020;42.0228841;23.0981846
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;21;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №8 ""ВЕЧЕРНИЦА"", УЛ.""ГРИГОР ПЪРЛИЧЕВ"" №005";103021;42.0240438;23.0971416
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;22;4279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2";103022;42.0228841;23.0981846
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;23;4279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2";103023;42.0228841;23.0981846
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;24;4279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2";103024;42.0228841;23.0981846
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;25;4279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2";103025;42.0228841;23.0981846
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;26;4279;ГР.БЛАГОЕВГРАД;"ІІ-ро ОСН.УЧИЛИЩЕ""ДИМИТЪР БЛАГОЕВ"", УЛ.""МИТРОПОЛИТ БОРИС"" №2";103026;42.0228841;23.0981846
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;27;4279;ГР.БЛАГОЕВГРАД;ПГ ПО СТРОИТЕЛСТВО,АРХИТЕКТУРА И ГЕОДЕЗИЯ, УЛ. ТОДОР АЛЕКСАНДРОВ №56;103027;42.0170503;23.0938707
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;28;4279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13";103028;42.01825;23.0921
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;29;4279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13";103029;42.01825;23.0921
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;30;4279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13";103030;42.01825;23.0921
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;31;4279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13";103031;42.01825;23.0921
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;32;4279;ГР.БЛАГОЕВГРАД;"ДНЕВЕН ЦЕНТЪР ""ЗОРНИЦА"", УЛ.""СКАПТОПАРА"" №26";103032;42.0182249;23.0882321
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;33;4279;ГР.БЛАГОЕВГРАД;"БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ""ИВАН МИХАЙЛОВ"" №62";103033;42.0189144;23.0808532
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;34;4279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13";103034;42.01825;23.0921
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;35;4279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13";103035;42.01825;23.0921
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;36;4279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13";103036;42.01825;23.0921
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;37;4279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13";103037;42.01825;23.0921
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;38;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №12 ""АЛЕНИ МАКОВЕ"", УЛ.""ТОДОР АЛЕКСАНДРОВ"" №047";103038;42.0170992;23.095386
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;39;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №12 ""АЛЕНИ МАКОВЕ"", УЛ.""ТОДОР АЛЕКСАНДРОВ"" №047";103039;42.0170992;23.095386
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;40;4279;ГР.БЛАГОЕВГРАД;"VІІ-мо СУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13";103040;42.0147419;23.0905478
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;41;4279;ГР.БЛАГОЕВГРАД;"VІІ-мо СУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13";103041;42.0147419;23.0905478
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;42;4279;ГР.БЛАГОЕВГРАД;"VІІ-мо СУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13";103042;42.0147419;23.0905478
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;43;4279;ГР.БЛАГОЕВГРАД;"VІІ-мо СУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13";103043;42.0147419;23.0905478
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;44;4279;ГР.БЛАГОЕВГРАД;"ЕЗИКОВА ГИМНАЗИЯ""АКАД. Л.СТОЯНОВ"", УЛ.""МАРИЦА"" №4";103044;42.0185579;23.0853938
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;45;4279;ГР.БЛАГОЕВГРАД;"ЕЗИКОВА ГИМНАЗИЯ""АКАД. Л.СТОЯНОВ"", УЛ.""МАРИЦА"" №4";103045;42.0185579;23.0853938
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;46;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №2 ""ДЕТСКИ СВЯТ"", УЛ.""МАРИЦА"" №006";103046;42.0191405;23.086425
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;47;4279;ГР.БЛАГОЕВГРАД;"БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ""ИВАН МИХАЙЛОВ"" №62";103047;42.0189144;23.0808532
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;48;4279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13";103048;42.01825;23.0921
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;49;4279;ГР.БЛАГОЕВГРАД;"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13";103049;42.01825;23.0921
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;50;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №10 ""МАК"", УЛ.""СТОИМЕН КАЛЕНДЕРСКИ"" №015";103050;42.0182214;23.0872744
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;51;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №2 ""ДЕТСКИ СВЯТ"", УЛ.""МАРИЦА"" №006";103051;42.0191405;23.086425
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;52;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №4 ""РОСА"", УЛ.""МЕНЧА КЪРНИЧЕВА"" №039";103052;42.0151299;23.0884421
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;53;4279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9";103053;42.0137588;23.0776255
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;54;4279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9";103054;42.0137588;23.0776255
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;55;4279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9";103055;42.0137588;23.0776255
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;56;4279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9";103056;42.0137588;23.0776255
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;57;4279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9";103057;42.0137588;23.0776255
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;58;4279;ГР.БЛАГОЕВГРАД;"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9";103058;42.0137588;23.0776255
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;59;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №3 ""УСМИВКА"", УЛ.""ОСВОБОЖДЕНИЕ"" №009";103059;41.9898244;23.0833442
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;60;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №3 ""УСМИВКА"", УЛ.""ОСВОБОЖДЕНИЕ"" №009";103060;41.9898244;23.0833442
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;61;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №3 ""УСМИВКА"", УЛ.""ОСВОБОЖДЕНИЕ"" №009";103061;41.9898244;23.0833442
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;62;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №4 ""ПЪРВИ ЮНИ"", УЛ.""ЯНЕ САНДАНСКИ"" №005";103062;42.0208569;23.0943385
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;63;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №4 ""ПЪРВИ ЮНИ"", УЛ.""ЯНЕ САНДАНСКИ"" №005";103063;42.0208569;23.0943385
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;64;4279;ГР.БЛАГОЕВГРАД;"ДЕТСКА ГРАДИНА №4 ""ПЪРВИ ЮНИ"", УЛ.""ЯНЕ САНДАНСКИ"" №005";103064;42.0208569;23.0943385
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;65;4279;ГР.БЛАГОЕВГРАД;"VI-то СУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001";103065;41.9969082;23.0896353
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;66;4279;ГР.БЛАГОЕВГРАД;"VI-то СУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001";103066;41.9969082;23.0896353
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;67;4279;ГР.БЛАГОЕВГРАД;"VI-то СУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001";103067;41.9969082;23.0896353
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;68;4279;ГР.БЛАГОЕВГРАД;"VI-то СУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001";103068;41.9969082;23.0896353
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;69;4279;ГР.БЛАГОЕВГРАД;"VI-то СУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001";103069;41.9969082;23.0896353
1;БЛАГОЕВГРАД;3;БЛАГОЕВГРАД;;;70;4279;ГР.БЛАГОЕВГРАД;"VI-то СУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001";103070;41.9969082;23.0896353
